state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_non_overlapping_value,first_no_max_datetime,second_max_non_overlapping_value,second_no_max_datetime,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,1998,Parts per million,No Events,8306,95,Y,357,365,0,307,0,0,Certification not required,0,0.221454,0.192926,1.8,1998-09-29 07:00:00.000000 UTC,1.7,1998-01-09 08:00:00.000000 UTC,1.7,1998-01-11 20:00:00.000000 UTC,1.7,1998-02-17 23:00:00.000000 UTC,,,,,1,0.8,0.6,0.4,0.3,0.2,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-15
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,2013,Parts per billion,No Events,2818,97,Y,362,365,0,0,,0,Certified,0,0.482647,0.52461,7.3,2013-12-31 14:00:00.000000 UTC,5.3,2013-12-31 17:00:00.000000 UTC,4.7,2013-02-03 11:00:00.000000 UTC,3.9,2013-02-11 08:00:00.000000 UTC,,,,,2.3,2,1.5,1.1,0.6,0.4,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2014-03-19
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,2012,Parts per billion,No Events,239,8,N,31,366,0,0,,0,Certified,0,0.471967,0.529159,3.6,2012-12-21 23:00:00.000000 UTC,3.1,2012-12-13 02:00:00.000000 UTC,2.5,2012-12-06 23:00:00.000000 UTC,2.1,2012-12-18 14:00:00.000000 UTC,,,,,2.5,2,1.6,1.1,0.6,0.3,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2013-01-24
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2016,Parts per billion,No Events,6412,73,N,269,366,0,164,,,Certification not required,0,0.167545,0.302997,4,2016-01-24 00:00:00.000000 UTC,3.9,2016-02-10 16:00:00.000000 UTC,3.9,2016-02-27 01:00:00.000000 UTC,3.5,2016-02-10 18:00:00.000000 UTC,,,,,1.3,1,0.7,0.5,0.3,0.1,-0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-12-22
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,2013,Parts per billion,No Events,364,100,Y,364,365,0,0,0,,Certified,0,0.51044,0.406288,2.5,2013-02-11 00:00:00.000000 UTC,2.1,2013-02-01 00:00:00.000000 UTC,2.1,2013-12-31 00:00:00.000000 UTC,1.9,2013-02-02 00:00:00.000000 UTC,,,,,1.9,1.6,1.3,1.1,0.7,0.4,0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2014-03-19
48,453,0021,62101,1,30.263208,-97.712883,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2013,Degrees Fahrenheit,No Events,8746,100,Y,365,365,0,14,,,Certification not required,0,68.825292,16.274795,104,2013-06-29 15:00:00.000000 UTC,104,2013-06-29 16:00:00.000000 UTC,103,2013-06-28 16:00:00.000000 UTC,103,2013-06-28 17:00:00.000000 UTC,,,,,99,97,93,89,81,71,45,Austin Webberville Rd,2600B Webberville Rd,Texas,Travis,Austin,"Austin-Round Rock, TX",2014-03-27
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,1996,Parts per million,No Events,8229,95,Y,232,245,0,252,0,0,Certification not required,0,0.047401,0.015536,0.099,1996-10-01 15:00:00.000000 UTC,0.098,1996-07-03 12:00:00.000000 UTC,0.097,1996-07-04 11:00:00.000000 UTC,0.088,1996-06-09 14:00:00.000000 UTC,,,,,0.097,0.088,0.074,0.068,0.058,0.049,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-04
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2002,Parts per million,No Events,8742,100,Y,244,245,0,0,5,5,Certified,0,0.042742,0.017392,0.1,2002-06-24 11:00:00.000000 UTC,0.096,2002-09-13 10:00:00.000000 UTC,0.092,2002-06-23 10:00:00.000000 UTC,0.091,2002-09-14 10:00:00.000000 UTC,,,,,0.092,0.087,0.072,0.067,0.054,0.043,0.033,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-21
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,2012,Parts per billion,No Events,31,8,N,31,366,0,0,0,,Certified,0,0.493548,0.330591,1.4,2012-12-13 00:00:00.000000 UTC,1.1,2012-12-30 00:00:00.000000 UTC,1,2012-12-11 00:00:00.000000 UTC,1,2012-12-18 00:00:00.000000 UTC,,,,,1.4,1.4,1.1,1,0.7,0.4,0.2,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2013-01-24
48,453,0014,62101,1,30.354436,-97.760255,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2013,Degrees Fahrenheit,No Events,8744,100,Y,365,365,0,15,,,Certification not required,0,67.695906,15.945293,102,2013-06-28 17:00:00.000000 UTC,102,2013-06-29 15:00:00.000000 UTC,102,2013-06-29 16:00:00.000000 UTC,101,2013-06-28 15:00:00.000000 UTC,,,,,97,95,92,88,79,70,45,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2014-03-27
48,453,0017,62101,1,30.264167,-97.746111,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - SPOT READING,1991,Degrees Fahrenheit,No Events,8682,99,Y,362,365,0,0,,,Certification not required,0,68.876526,16.199445,106,1991-07-30 14:00:00.000000 UTC,105,1991-07-29 12:00:00.000000 UTC,105,1991-07-30 13:00:00.000000 UTC,104,1991-07-28 13:00:00.000000 UTC,,,,,100,98,95,90,80,71,46,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-04-25
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2009,Parts per million,No Events,8709,99,Y,243,245,0,0,4,4,Certified,0,0.04377,0.01316,0.08,2009-07-02 11:00:00.000000 UTC,0.077,2009-05-30 11:00:00.000000 UTC,0.077,2009-06-25 11:00:00.000000 UTC,0.076,2009-05-20 10:00:00.000000 UTC,,,,,0.077,0.073,0.067,0.062,0.054,0.044,0.036,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-02
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2014,Parts per million,No Events,8586,98,Y,239,245,0,0,0,0,Certified,0,0.041209,0.010982,0.069,2014-05-16 11:00:00.000000 UTC,0.065,2014-10-24 11:00:00.000000 UTC,0.063,2014-05-04 10:00:00.000000 UTC,0.062,2014-05-03 11:00:00.000000 UTC,,,,,0.063,0.062,0.06,0.056,0.05,0.043,0.034,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,2000,Parts per million,No Events,8427,96,Y,358,366,0,281,0,0,Certification not required,0,0.278237,0.157888,1.8,2000-10-19 08:00:00.000000 UTC,1.8,2000-11-09 21:00:00.000000 UTC,1.8,2000-11-09 22:00:00.000000 UTC,1.6,2000-01-19 09:00:00.000000 UTC,,,,,0.9,0.7,0.6,0.4,0.3,0.2,0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-18
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2002,Degrees Fahrenheit,No Events,8754,100,Y,365,365,0,6,,,Certification not required,0,67.54695,14.970191,99,2002-08-26 15:00:00.000000 UTC,99,2002-08-26 16:00:00.000000 UTC,99,2002-08-26 17:00:00.000000 UTC,98,2002-08-26 14:00:00.000000 UTC,,,,,93,92,89,86,79,70,46,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-05
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2006,Degrees Fahrenheit,No Events,8754,100,Y,365,365,0,6,,,Requested but denied,0,70.101325,14.218373,100,2006-08-16 15:00:00.000000 UTC,100,2006-08-16 16:00:00.000000 UTC,100,2006-08-16 17:00:00.000000 UTC,100,2006-08-26 15:00:00.000000 UTC,,,,,97,95,92,88,80,72,50,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-07
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2003,Degrees Fahrenheit,No Events,8755,100,Y,365,365,0,4,,,Certification not required,0,67.941633,14.978673,104,2003-08-07 16:00:00.000000 UTC,103,2003-08-07 15:00:00.000000 UTC,103,2003-08-07 17:00:00.000000 UTC,103,2003-08-08 13:00:00.000000 UTC,,,,,94,93,90,86,79,71,46,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-06
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - SPOT READING,1992,Degrees Fahrenheit,No Events,8443,96,Y,347,366,0,0,,,Certification not required,0,68.102926,15.22925,104,1992-08-11 13:00:00.000000 UTC,103,1992-08-11 14:00:00.000000 UTC,103,1992-08-11 15:00:00.000000 UTC,101,1992-08-11 12:00:00.000000 UTC,,,,,97,96,94,88,79,69,47,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-04-25
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1994,Parts per million,No Events,8442,99,Y,242,245,0,0,0,0,Certified,0,0.053471,0.016799,0.11,1994-08-16 16:00:00.000000 UTC,0.102,1994-09-21 13:00:00.000000 UTC,0.096,1994-10-01 16:00:00.000000 UTC,0.094,1994-08-12 11:00:00.000000 UTC,,,,,0.096,0.093,0.082,0.076,0.066,0.053,0.043,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-20
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Multiple Methods Used,2004,Parts per million,No Events,8694,100,Y,244,245,0,0,8,8,Certified,0,0.04182,0.015767,0.092,2004-08-04 11:00:00.000000 UTC,0.086,2004-08-05 11:00:00.000000 UTC,0.082,2004-08-09 10:00:00.000000 UTC,0.082,2004-08-14 11:00:00.000000 UTC,,,,,0.082,0.081,0.07,0.064,0.054,0.041,0.031,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-21
48,453,0014,42101,1,30.354436,-97.760255,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,2009,Parts per million,No Events,8442,96,Y,354,365,0,318,0,0,Certified,0,0.05244,0.074552,0.7,2009-12-14 10:00:00.000000 UTC,0.7,2009-12-14 13:00:00.000000 UTC,0.6,2009-02-02 21:00:00.000000 UTC,0.6,2009-12-14 11:00:00.000000 UTC,,,,,0.3,0.3,0.2,0.1,0.1,0,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-11
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2000,Parts per million,No Events,8570,98,Y,350,366,0,0,0,0,Certification not required,0,0.281692,0.125022,1.3,2000-11-10 01:00:00.000000 UTC,1.3,2000-11-10 02:00:00.000000 UTC,1.2,2000-11-10 00:00:00.000000 UTC,1.2,2000-11-10 03:00:00.000000 UTC,1.3,2000-11-10 01:00:00.000000 UTC,1.1,2000-01-05 01:00:00.000000 UTC,0.7,0.6,0.5,0.4,0.3,0.3,0.2,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-18
48,453,0021,62101,1,30.263208,-97.712883,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1999,Degrees Fahrenheit,No Events,687,92,Y,27,31,0,54,,,Certification not required,0,54.034934,10.782582,82,1999-12-03 15:00:00.000000 UTC,81,1999-12-03 14:00:00.000000 UTC,81,1999-12-03 16:00:00.000000 UTC,80,1999-12-03 13:00:00.000000 UTC,,,,,78,76,73,69,62,53,40,Austin Webberville Rd,2600B Webberville Rd,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-04
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - SPOT READING,1991,Degrees Fahrenheit,No Events,8593,98,Y,358,365,0,0,,,Certification not required,0,68.400559,15.790452,102,1991-08-01 13:00:00.000000 UTC,102,1991-08-10 13:00:00.000000 UTC,101,1991-07-30 15:00:00.000000 UTC,101,1991-07-30 16:00:00.000000 UTC,,,,,98,96,93,89,79,71,46,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-04-25
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2004,Degrees Fahrenheit,No Events,8690,99,Y,360,366,0,81,,,Certification not required,0,68.07733,13.960972,99,2004-08-05 17:00:00.000000 UTC,98,2004-08-05 14:00:00.000000 UTC,98,2004-08-05 15:00:00.000000 UTC,98,2004-08-05 16:00:00.000000 UTC,,,,,93,91,88,85,78,70,48,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-06
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2014,Parts per billion,No Events,8523,97,Y,360,365,0,237,0,,Certified,0,1.284722,1.053586,7.3,2014-08-13 09:00:00.000000 UTC,7.2,2014-03-20 10:00:00.000000 UTC,5.5,2014-12-30 23:00:00.000000 UTC,5.4,2014-07-19 09:00:00.000000 UTC,,,,,5.4,4.1,3,2.7,1.7,1,0.3,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2015-03-02
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,1996,Parts per million,No Events,8166,93,Y,229,245,0,0,5,5,Certification not required,0,0.041022,0.014338,0.084,1996-07-04 10:00:00.000000 UTC,0.083,1996-07-03 10:00:00.000000 UTC,0.081,1996-06-09 11:00:00.000000 UTC,0.08,1996-10-02 10:00:00.000000 UTC,,,,,0.081,0.078,0.066,0.06,0.051,0.042,0.032,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-04
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2000,Parts per million,No Events,8560,97,Y,237,245,0,0,14,14,Certified,0,0.046278,0.016507,0.093,2000-09-05 11:00:00.000000 UTC,0.089,2000-09-02 10:00:00.000000 UTC,0.088,2000-08-13 11:00:00.000000 UTC,0.088,2000-09-18 10:00:00.000000 UTC,,,,,0.088,0.085,0.079,0.072,0.057,0.044,0.033,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-21
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2006,Parts per million,No Events,8742,100,Y,245,245,0,0,3,3,Certified,0,0.048073,0.015118,0.088,2006-06-08 11:00:00.000000 UTC,0.086,2006-06-29 10:00:00.000000 UTC,0.085,2006-06-30 11:00:00.000000 UTC,0.082,2006-06-13 10:00:00.000000 UTC,,,,,0.085,0.081,0.076,0.07,0.059,0.047,0.038,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-16
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2016,Parts per million,No Events,6526,87,Y,212,245,0,0,0,0,Certification not required,0,0.04142,0.010871,0.067,2016-04-23 10:00:00.000000 UTC,0.066,2016-03-14 11:00:00.000000 UTC,0.064,2016-02-12 12:00:00.000000 UTC,0.063,2016-05-05 11:00:00.000000 UTC,,,,,0.064,0.063,0.06,0.057,0.051,0.045,0.034,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-12-22
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,1998,Parts per million,No Events,8230,94,Y,350,365,0,0,0,0,Certification not required,0,0.224921,0.157503,1.1,1998-10-25 01:00:00.000000 UTC,1.1,1998-11-03 02:00:00.000000 UTC,1.1,1998-11-03 03:00:00.000000 UTC,1.1,1998-12-16 00:00:00.000000 UTC,1.1,1998-10-25 01:00:00.000000 UTC,1.1,1998-11-03 02:00:00.000000 UTC,0.8,0.7,0.5,0.4,0.3,0.2,0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-15
48,453,0017,42101,1,30.264167,-97.746111,NAD27,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,1996,Parts per million,No Events,7717,88,Y,330,366,0,389,0,0,Certification not required,0,0.776649,0.481954,5.3,1996-12-09 08:00:00.000000 UTC,5,1996-02-20 19:00:00.000000 UTC,4.8,1996-12-13 18:00:00.000000 UTC,4.5,1996-01-09 08:00:00.000000 UTC,,,,,2.7,2.3,1.7,1.3,0.9,0.6,0.4,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-26
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2016,Parts per billion,No Events,6412,73,N,269,366,0,164,0,,Certification not required,0,0.533829,0.597139,4,2016-01-24 00:00:00.000000 UTC,3.9,2016-02-10 16:00:00.000000 UTC,3.9,2016-02-27 01:00:00.000000 UTC,2.8,2016-01-23 23:00:00.000000 UTC,,,,,3.9,2.3,1.8,1.1,0.6,0.4,0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-12-22
48,453,0014,42401,1,30.354436,-97.760255,NAD83,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,1990,Parts per billion,No Events,2570,88,Y,339,365,0,0,,0,Certification not required,0,0.030934,0.471224,13.3,1990-09-24 08:00:00.000000 UTC,10,1990-09-24 11:00:00.000000 UTC,10,1990-12-14 11:00:00.000000 UTC,6.6,1990-02-17 14:00:00.000000 UTC,,,,,0,0,0,0,0,0,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-10-13
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2013,Parts per million,No Events,8655,99,Y,243,245,0,0,0,0,Certified,0,0.043198,0.012271,0.079,2013-09-25 10:00:00.000000 UTC,0.071,2013-07-03 11:00:00.000000 UTC,0.069,2013-07-04 11:00:00.000000 UTC,0.069,2013-08-30 11:00:00.000000 UTC,,,,,0.069,0.068,0.065,0.059,0.052,0.044,0.035,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2015,Parts per million,Concurred Events Excluded,8694,100,Y,244,245,0,0,1,1,Requested but not yet concurred,0,0.042488,0.014521,0.085,2015-08-28 10:00:00.000000 UTC,0.083,2015-08-29 10:00:00.000000 UTC,0.082,2015-08-27 11:00:00.000000 UTC,0.073,2015-05-01 11:00:00.000000 UTC,,,,,0.082,0.073,0.067,0.063,0.053,0.042,0.034,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2011,Parts per million,Events Inclucded,8174,89,Y,219,245,0,0,3,3,Certified,0,0.048767,0.012711,0.082,2011-08-28 10:00:00.000000 UTC,0.079,2011-09-20 10:00:00.000000 UTC,0.078,2011-09-07 10:00:00.000000 UTC,0.075,2011-04-13 11:00:00.000000 UTC,,,,,0.078,0.075,0.073,0.068,0.057,0.047,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-08
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2011,Parts per million,Events Excluded,8123,91,Y,223,245,0,613,0,0,Certified,0,0.053194,0.013522,0.088,2011-08-28 10:00:00.000000 UTC,0.086,2011-09-20 14:00:00.000000 UTC,0.085,2011-09-12 16:00:00.000000 UTC,0.083,2011-09-09 12:00:00.000000 UTC,,,,,0.085,0.081,0.078,0.071,0.063,0.053,0.043,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-08
48,453,0017,42101,1,30.264167,-97.746111,NAD27,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,1995,Parts per million,No Events,7926,90,Y,334,365,0,0,0,0,Certification not required,0,0.814724,0.505217,7.7,1995-02-10 18:00:00.000000 UTC,6.7,1995-02-15 08:00:00.000000 UTC,5.2,1995-02-15 07:00:00.000000 UTC,5.1,1995-02-10 19:00:00.000000 UTC,,,,,2.6,2.3,1.8,1.4,1,0.7,0.3,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-27
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,2003,Parts per million,No Events,8528,97,Y,361,365,0,231,0,0,Certified,0,0.261609,0.160095,2.4,2003-10-17 14:00:00.000000 UTC,2.2,2003-08-15 10:00:00.000000 UTC,1.3,2003-10-19 11:00:00.000000 UTC,1.2,2003-01-31 20:00:00.000000 UTC,,,,,0.7,0.6,0.5,0.4,0.3,0.3,0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-18
48,453,0014,42401,1,30.354436,-97.760255,NAD83,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,1990,Parts per billion,No Events,344,94,Y,344,365,0,0,0,,Certification not required,0,0.031977,0.225025,2.9,1990-09-24 00:00:00.000000 UTC,2.1,1990-02-17 00:00:00.000000 UTC,1.4,1990-12-14 00:00:00.000000 UTC,0.9,1990-05-13 00:00:00.000000 UTC,,,,,0.9,0.5,0,0,0,0,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-10-13
48,453,0014,42401,1,30.354436,-97.760255,NAD83,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,1991,Parts per billion,No Events,414,14,N,51,365,0,0,,0,Certification not required,0,2.059662,3.961472,10,1991-02-14 20:00:00.000000 UTC,10,1991-02-14 23:00:00.000000 UTC,10,1991-02-15 02:00:00.000000 UTC,10,1991-02-15 05:00:00.000000 UTC,,,,,10,10,10,10,0,0,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-10-13
